ticker,E_pos_mean,E_neg_mean,E_neu_mean,E_pos_std,E_neg_std,E_sentence_count,E_pos_neg_ratio,E_pillar_score,S_pos_mean,S_neg_mean,S_neu_mean,S_pos_std,S_neg_std,S_sentence_count,S_pos_neg_ratio,S_pillar_score,G_pos_mean,G_neg_mean,G_neu_mean,G_pos_std,G_neg_std,G_sentence_count,G_pos_neg_ratio,G_pillar_score,kw_carbon_emissions_freq,kw_carbon_emissions_present,kw_renewable_energy_freq,kw_renewable_energy_present,kw_climate_risk_freq,kw_climate_risk_present,kw_waste_water_freq,kw_waste_water_present,kw_diversity_freq,kw_diversity_present,kw_employee_welfare_freq,kw_employee_welfare_present,kw_human_rights_freq,kw_human_rights_present,kw_community_freq,kw_community_present,kw_board_governance_freq,kw_board_governance_present,kw_executive_pay_freq,kw_executive_pay_present,kw_ethics_compliance_freq,kw_ethics_compliance_present,kw_transparency_freq,kw_transparency_present,kw_regulatory_penalties_freq,kw_regulatory_penalties_present,kw_controversy_freq,kw_controversy_present,doc_length,num_sections,business_length,business_pct,risk_factors_length,risk_factors_pct,mda_length,mda_pct,E_coverage_pct,S_coverage_pct,G_coverage_pct,has_sustainability_mention,has_emissions_numbers,count_emissions_numbers,has_dollar_fines,count_dollar_fines,has_employee_numbers,count_employee_numbers,has_percent_renewable,count_percent_renewable,has_women_leadership,count_women_leadership,has_board_independence,count_board_independence,industry,environment_score,social_score,governance_score,total_score,total_grade
ACHC,0.0630036769434809,0.2103625123732184,0.7266338160424902,0.0940092282125853,0.2457436671680289,57.0,0.0,53.53,0.3208557790797204,0.1512592703057453,0.5278849549964071,0.3540055810132897,0.2652935903683701,100,2.461538272189364,66.4,0.1239841027045622,0.2800284186471253,0.5959874882735312,0.1869770108971493,0.3319017524074497,100,0.3599999856000005,51.14,0.0,0,0.0,0,0.0,0,0.4326462498841126,1,0.5253561605735654,1,9.58002410457678,1,0.0,0,0.0927099106894527,1,0.2472264285052072,1,0.1236132142526036,1,1.236132142526036,1,0.7416792855156217,1,1.993263079823233,1,0.8652924997682252,1,64718,3,9112,0.1407954510337155,18361,0.2837077783615068,37245,0.5754967706047777,0.0337309558391792,0.247489106585494,0.0809975586390185,0,0,0,0,0,1,2,0,0,0,0,0,0,Health Care,330,231,220,781,BB
ACHV,0.3917330391705036,0.0318839816376566,0.5763829737901688,0.4227695245593669,0.0194937332154221,5.0,2000000.0,76.64,0.2542904246039688,0.07533635398373,0.670373218562454,0.3253693189338172,0.1720681628762104,100,6.749998312500422,69.0,0.1054188076686114,0.0790798473637551,0.8155013470910489,0.2037349703406604,0.1572756337826558,100,1.3333331111111482,63.55,0.0223753691935916,1,0.0,0,0.0,0,0.0,0,1.9578448044392731,1,2.2487246039559654,1,0.0,0,0.0,0,0.4586950684686298,1,0.4251320146782422,1,0.290879799516692,1,5.750469882753065,1,0.9062024523404636,1,0.145439899758346,1,89384,3,14462,0.1617962946388615,65680,0.7348071243175512,9242,0.1033965810435872,0.0018683433276649,0.1170679316208717,0.0965385303857513,0,0,0,0,0,1,1,0,0,0,0,0,0,Biotechnology,215,222,305,742,B
ACIW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154819945666801,0.2265659832930261,0.618614067013065,0.2366718106963054,0.3451036037345541,54,0.4615384260355057,55.69,0.1025442354846745,0.1235831177560612,0.7738726408220827,0.155932628730841,0.2480423646199797,40,0.599999880000024,60.56,0.0,0,0.0,0,0.0,0,0.0,0,0.3556029692847935,1,3.378228208205538,1,0.0,0,0.0,0,0.0444503711605991,1,0.2667022269635952,1,0.4445037116059919,1,0.7112059385695871,1,1.5557629906209718,1,1.4668622482997733,1,22497,3,5347,0.2376761345957238,7956,0.3536471529537272,9194,0.408676712450549,0.0,0.106458638929635,0.0882339867537893,0,0,0,0,0,1,4,0,0,0,0,0,0,Technology,500,327,300,1127,BBB
ACLS,0.2764007878179351,0.1317487083996335,0.5918504973252614,0.3393369332246728,0.2823022623247309,15.0,1.9999990000005,66.11,0.3124755419240417,0.1820006731114435,0.5055237908593633,0.3381625891570147,0.3063477804829324,44,1.6249997968750256,64.11,0.0940756961880695,0.077887243657772,0.8280370689573742,0.1822533339883511,0.1669940190575821,21,0.999999000001,63.23,0.073072707343807,1,0.0,0,0.0,0,0.1461454146876141,1,0.6576543660942638,1,3.580562659846548,1,0.0,0,0.0,0,0.073072707343807,1,0.4384362440628425,1,0.1461454146876141,1,0.2922908293752283,1,0.7307270734380709,1,0.073072707343807,1,13685,3,4851,0.3544757033248082,4314,0.3152356594811837,4520,0.330288637194008,0.0487394957983193,0.1350383631713555,0.0643039824625502,1,0,0,0,0,1,1,0,0,0,0,0,0,Semiconductors,515,306,260,1081,BBB
ACMR,0.2832687350984832,0.1289119157537987,0.5878193347122181,0.2997578246738063,0.26036518101559,88.0,2.299999770000023,66.54,0.2160358104016632,0.337969019440934,0.4459951718896627,0.3015989785180193,0.3954084752608564,100,0.5757575583103771,50.59,0.0883544030878693,0.3246361487917602,0.5870094569027424,0.1763244131963512,0.3606091082962653,100,0.1176470553633219,46.99,0.2082818052825472,1,0.0,0,0.130176128301592,1,0.130176128301592,1,0.2994050950936617,1,2.1479061169762685,1,0.0,0,0.0,0,0.0911232898111144,1,0.0781056769809552,1,0.5597573516968458,1,1.1976203803746468,1,1.4840078626381494,1,0.1041409026412736,1,76819,3,5720,0.0744607453885106,25964,0.3379892995222536,45135,0.5875499550892357,0.0454184511644254,0.0853044168760332,0.0911623426496049,1,0,0,0,0,0,0,0,0,0,0,0,0,Semiconductors,410,232,325,967,BBB
ACN,0.3595826715851823,0.1352627443460126,0.5051545780152082,0.3147696641088838,0.2597693451462954,12.0,1.9999990000005,68.79,0.2395528107136487,0.3753381329309195,0.3851090541295707,0.312758721529028,0.3928505951428173,100,0.560975596073766,48.99,0.1013919562303825,0.3408109010095991,0.5577971360686681,0.1867658368187805,0.3691974883905073,92,0.2121212056932968,46.4,0.3302373581011352,1,0.1238390092879257,1,0.0412796697626419,1,0.1238390092879257,1,1.568627450980392,1,4.169246646026831,1,0.0412796697626419,1,0.0825593395252838,1,0.0412796697626419,1,0.4953560371517028,1,0.8255933952528379,1,1.4035087719298245,1,1.9814241486068112,1,0.8255933952528379,1,24225,3,5372,0.2217543859649123,13008,0.5369659442724458,5845,0.2412796697626419,0.0191950464396284,0.1900515995872033,0.1323839009287925,1,0,0,0,0,1,1,0,0,0,0,0,0,Technology,515,360,305,1180,BBB
ACNB,0.080738006636682,0.1164328840493065,0.8028291176731993,0.1370357633086239,0.2560587701283038,82.0,0.2499999687500039,60.26,0.1638642225321382,0.1179056579247117,0.7182301205582917,0.2807267922609005,0.2368935521795807,100,1.9999997500000315,63.07,0.0962931000534445,0.1325902215484529,0.7711166857369244,0.171829948501444,0.2349930961085412,100,0.599999940000006,59.75,0.0,0,0.4788799842251299,1,0.0,0,0.0,0,2.338061099452105,1,1.3662164255834588,1,0.0,0,0.7183199763376948,1,0.3380329300412681,1,0.4507105733883575,1,0.3802870462964267,1,3.6972351723263706,1,1.4225552472570036,1,0.1831011704390202,1,141998,3,70989,0.4999295764729081,70990,0.4999366188256172,19,0.0001338047014746,0.0158734630065212,0.0853251454245834,0.0940013239623093,1,0,0,0,0,0,0,0,0,0,0,0,0,Banking,220,219,215,654,B
ACOR,0.0444476608760081,0.2583497928168911,0.6972025363491132,0.0432111810108787,0.34763551819539,13.0,0.0,49.76,0.1912312851753085,0.1965594881353899,0.6122092238999903,0.2656805138445147,0.3188982128311758,100,0.7499999625000018,58.92,0.0599268889342693,0.3478630070776208,0.5922101028839645,0.0963985698634602,0.3536328930266667,97,0.0588235276816609,44.49,0.0,0,0.0,0,0.0,0,0.0154777198223157,1,0.2321657973347366,1,3.730130477178102,1,0.0,0,0.0309554396446315,1,0.1547771982231577,1,0.1238217585785262,1,0.6345865127149468,1,0.7893637109381045,1,0.6964973920042099,1,0.3250321162686312,1,64609,3,21773,0.3369963936912814,26840,0.4154220000309554,15996,0.2475816062777631,0.0087603894194307,0.181600086675231,0.0575306845795477,1,0,0,0,0,1,1,0,0,0,0,0,0,Biotechnology,230,307,310,847,BB
ACRS,0.0284842662513256,0.1288318019360304,0.8426839232444763,0.0050638022484686,0.1307670556510753,5.0,0.0,57.62,0.1283001886960119,0.2189133082516491,0.6527865073084831,0.1872131405694971,0.2987154569241247,100,0.2857142721088441,55.26,0.0839633215007118,0.2673490813255987,0.6486875997348265,0.133113780948063,0.3339326502513542,88,0.1739130359168245,50.56,0.0,0,0.0,0,0.0,0,0.0629419046220338,1,0.797264125212429,1,5.077313639510732,1,0.0,0,0.0839225394960451,1,0.0839225394960451,1,0.1258838092440677,1,0.9231479344564968,1,1.0280511088265532,1,1.7413926945429368,1,1.4266831714327677,1,47663,3,12560,0.2635167740175818,26053,0.5466084803726161,9050,0.1898747456098021,0.0034408241193378,0.1939030275056123,0.0887690661519417,0,0,0,0,0,0,0,0,0,0,0,0,0,Pharmaceuticals,230,207,220,657,B
ACRX,0.0285640601068735,0.1269654482603073,0.8444704413414001,0.0,0.0,1.0,0.0,57.75,0.2684694171696901,0.1596223300835117,0.5719082538969815,0.330119299800132,0.2663263643337966,100,1.7692306331361052,64.02,0.1177740192290433,0.3398187163324316,0.5424072680822045,0.1958806696509656,0.3695778110341273,97,0.1999999942857144,47.03,0.0,0,0.0,0,0.0,0,0.0,0,0.5134742731683134,1,4.957682637487164,1,0.0,0,0.123942065937179,1,0.123942065937179,1,0.088530047097985,1,0.8144764333014625,1,0.6728283579446864,1,1.487304791246149,1,0.9561245086582386,1,56478,3,16577,0.2935125181486596,30906,0.5472219271220652,8995,0.1592655547292751,0.0005311802825879,0.2060448316158504,0.074205885477531,0,0,0,0,0,1,1,0,0,0,0,0,0,Pharmaceuticals,200,237,300,737,B
ACT,0.1290152819827199,0.3928380828350782,0.4781466429432233,0.2352574358393014,0.3404563435181628,15.0,0.2499999687500039,43.98,0.1853534681117162,0.2686575676966458,0.5459889709763229,0.2574489720097568,0.3556415364725093,100,0.7037036776406045,54.02,0.1136470311228185,0.186924250149168,0.6994287201389671,0.1954800027305301,0.2885463757615334,100,0.4666666355555576,56.83,0.0,0,0.0132650624784442,1,0.1193855623059984,1,0.0,0,0.4775422492239938,1,1.949964184331308,1,0.0,0,0.1326506247844427,1,0.2785663120473298,1,0.1193855623059984,1,0.9816146234048764,1,0.9948796858833204,1,1.2071206855384289,1,0.2387711246119969,1,75386,3,1203,0.0159578701615684,50506,0.6699652455363064,23677,0.314076884302125,0.0089937123603852,0.0942084737219112,0.0921789191627092,0,0,0,0,0,1,2,0,0,0,0,0,0,Financial Services,540,328,315,1183,BBB
ACTG,0.0298976022750139,0.0254120398312807,0.9446904063224792,0.0,0.0,1.0,0.0,64.39,0.2226657615185289,0.224760904639833,0.5525733424129627,0.3049187282269262,0.3389520153445495,59,0.9999999166666736,58.18,0.2247806613970744,0.1485996966887461,0.6266196422736373,0.2715313805725113,0.2817715122807276,57,1.428571224489825,63.21,0.0,0,0.0,0,0.0,0,0.0,0,2.565657508046835,1,1.912581051453095,1,0.0,0,0.0,0,0.2332415916406213,1,0.2332415916406213,1,0.186593273312497,1,0.4664831832812427,1,2.239119279749965,1,0.2332415916406213,1,21437,3,2204,0.1028128935951858,9379,0.4375145775994775,9854,0.4596725288053365,0.0009796146848906,0.1267901292158417,0.1483416522834351,0,0,0,0,0,1,1,0,0,0,0,0,0,Financial Services,200,200,275,675,B
ACVA,0.1826010259489218,0.3267343795547883,0.49066455475986,0.1225073296287792,0.4493479822204272,3.0,0.0,50.15,0.2283991503275253,0.2651775800622999,0.5064232633872465,0.3008148346533271,0.3518540921165268,66,0.9444443919753116,55.76,0.1487141116181524,0.2367921323833487,0.6144937575090585,0.2052791694526108,0.3397846212756019,82,0.5555555246913597,54.81,0.0,0,0.024817590708294,1,0.0,0,0.0,0,0.5211694048741748,1,1.5386906239142304,1,0.0,0,0.049635181416588,1,0.2729934977912344,1,0.2978110884995285,1,0.4218990420409986,1,1.240879535414702,1,1.3897850796644662,1,0.4467166327492927,1,40294,3,4755,0.1180076438179381,25066,0.6220777286940984,10473,0.2599146274879634,0.0017868665309971,0.0592147714299895,0.0743286841713406,0,0,0,0,0,0,0,0,0,0,0,0,0,Commercial Services and Supplies,235,262,315,812,BB
ACXP,0.0259456899283187,0.5250069395239864,0.4490473674876349,0.0131486656781185,0.3632872331320192,7.0,0.0,31.78,0.1891264917328953,0.2321664665918797,0.5787070418521761,0.2528944731961411,0.3175716613980492,100,0.5652173667296797,56.53,0.0821009657933915,0.2947335879465467,0.623165438000701,0.1918317392787073,0.327393858759208,38,0.1666666527777789,48.72,0.0,0,0.0545821734621472,1,0.0,0,0.0818732601932209,1,0.6004039080836199,1,5.021559958517549,1,0.0,0,0.218328693848589,1,0.1910376071175154,1,0.6004039080836199,1,0.7095682550079144,1,1.3918454232847552,1,1.473718683477976,1,0.8733147753943562,1,36642,3,13422,0.3663009661044702,18480,0.5043392827902408,4740,0.129359751105289,0.0075050488510452,0.1786474537416079,0.0533267834725178,0,0,0,0,0,0,0,0,0,0,0,0,0,Biotechnology,235,301,305,841,BB
ADAP,0.0280825694402058,0.0598959292595585,0.912021497885386,0.0094523913754902,0.0317278678970999,3.0,0.0,62.09,0.2793172064889222,0.0613693603454157,0.6593134342506528,0.2842235059372889,0.1703729425739486,100,5.999998500000375,70.79,0.0723830978386104,0.3074529090896248,0.6201639952448507,0.1241967051943819,0.3378815587940865,60,0.1111111049382719,47.55,0.0,0,0.0159202712814226,1,0.0,0,0.0,0,0.4298473245984112,1,3.741263751134319,1,0.0,0,0.0477608138442679,1,0.0318405425628452,1,0.1114418989699584,1,0.5412892235683696,1,0.4457675958798338,1,0.7323324789454412,1,0.5094486810055243,1,62813,3,12539,0.1996242815977584,41425,0.6594972378329327,8849,0.1408784805693089,0.0019104325537707,0.2001974113638896,0.0446882014869533,1,0,0,0,0,1,4,0,0,0,0,0,0,Biotechnology,365,283,305,953,BBB
ADBE,0.0593584521363178,0.6463885622409483,0.2942529944702983,0.0699217807640254,0.3118439197306175,6.0,0.0,25.06,0.2621309499908238,0.2383510194439441,0.49951803766191,0.2806918302107531,0.3631340790297755,100,0.8076922766272201,58.68,0.1242893637511236,0.1824191561097215,0.6932914896771826,0.2135045475411319,0.3050600288135529,87,0.4705882076124583,57.49,0.0,0,0.0,0,0.1277057659153311,1,0.0,0,0.9258668028861504,1,4.788966221824916,1,0.0,0,0.3192644147883277,1,0.2234850903518294,1,0.2234850903518294,1,0.3831172977459932,1,0.5746759466189899,1,1.117425451759147,1,0.3192644147883277,1,31322,3,11884,0.3794138305344486,11707,0.3737628503926952,7731,0.2468233190728561,0.0131856203307579,0.2126939531319839,0.1187025094183002,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology,200,221,200,621,B
ADES,0.1836691869515925,0.207855232283473,0.6084755776263774,0.2646666478458401,0.3152290551357857,100.0,0.7142856802721105,57.92,0.1877159961586585,0.281042681162944,0.5312413224892225,0.2840278454694677,0.3674737208586736,64,0.7058823114186875,53.3,0.1102346065728103,0.2616691277636325,0.628096266375745,0.1952919125214451,0.3447005946258409,34,0.2499999687500039,51.85,2.315963606286187,1,0.8271298593879239,1,0.1654259718775848,1,0.6203473945409429,1,2.5641025641025643,1,2.2332506203473947,1,0.0,0,0.0413564929693962,1,0.1240694789081885,1,0.1240694789081885,1,0.3308519437551696,1,0.2067824648469809,1,2.1918941273779984,1,0.0,0,24180,3,5684,0.2350703060380479,7143,0.295409429280397,11353,0.469520264681555,0.1722497932175351,0.1497105045492142,0.0795285359801488,1,0,0,0,0,0,0,0,0,0,0,0,0,Chemicals,205,201,300,706,B
ADI,0.2613621168528442,0.0969012933093364,0.6417365838532094,0.2539934076952794,0.2003011003270392,27.0,2.99999850000075,67.85,0.2133864473291142,0.3407079427132523,0.4459056147644596,0.2889128680244501,0.3983192522338625,93,0.5428571273469392,50.32,0.1428428562178921,0.2060580986122099,0.6510990402804544,0.2292207978468354,0.3181451464050311,52,0.5555554938271674,56.61,0.124600240893799,1,0.2076670681563317,1,0.124600240893799,1,0.0415334136312663,1,0.830668272625327,1,5.150143290277027,1,0.0,0,0.0415334136312663,1,0.3738007226813972,1,0.2076670681563317,1,0.9968019271503924,1,1.2044689953067242,1,0.955268513519126,1,0.0,0,24077,3,6482,0.2692195871578685,9407,0.3907048220293226,8188,0.3400755908128089,0.0539519043070149,0.1832869543547784,0.1125140175271005,1,0,0,0,0,1,1,0,0,0,0,0,0,Semiconductors,350,318,300,968,BBB
ADIL,0.0581859001623732,0.4391402733911361,0.5026738247168916,0.0429555448847926,0.4277599541646898,7.0,0.0,38.49,0.2445304946042597,0.1569835251430049,0.5984859774634242,0.3199074408216281,0.2708670457874589,100,1.7692306331361052,63.35,0.1496285168547183,0.320668478612788,0.5297030065208673,0.2656047360119151,0.3745373763333991,100,0.3142857053061227,49.39,0.0164230579733946,1,0.0164230579733946,1,0.0,0,0.0,0,0.8375759566431269,1,4.401379536869765,1,0.0,0,0.0985383478403678,1,0.3448842174412875,1,0.229922811627525,1,0.8868451305633108,1,1.0346526523238628,1,1.2809985219247824,1,0.8868451305633108,1,60890,3,26927,0.4422236820495976,27031,0.4439316800788306,6932,0.1138446378715716,0.0062736081458367,0.1732632616193135,0.0630645426178354,0,0,0,0,0,0,0,0,0,0,0,0,0,Pharmaceuticals,200,203,300,703,B
ADM,0.3398262535651716,0.1428536002297336,0.5173201413156513,0.3436230885600487,0.2732049420109537,78.0,2.076922917159776,67.61,0.3658689055902263,0.1472802960572557,0.4868507943426569,0.363968356675429,0.290393299013273,90,2.6153844142011997,68.23,0.2583590771491621,0.1078520153612628,0.6337889065491218,0.3080477974567282,0.2585982169106074,51,2.599999480000104,67.03,2.345165760579896,1,0.6395906619763352,1,0.6928898838076964,1,0.213196887325445,1,2.451764204242618,1,4.530433855665707,1,0.0532992218313612,1,0.1065984436627225,1,0.5329922183136127,1,0.1598976654940838,1,1.1725828802899478,1,0.9593859929645028,1,1.652275876772199,1,0.0532992218313612,1,18762,3,6176,0.3291759940304871,4623,0.2464023025263831,7963,0.4244217034431297,0.1792985822406992,0.2161283445261699,0.1298902036030274,1,0,0,0,0,1,1,0,0,0,0,0,0,Food Products,587,353,305,1245,A
ADMA,0.0978694219873952,0.2256485485538308,0.6764820244695459,0.1442416408515589,0.3075342151255234,28.0,0.1666666388888935,53.76,0.2275099252350628,0.1629460030561313,0.6095440635457635,0.3044824670507577,0.2797127040872129,100,1.374999914062505,62.37,0.1627180700749159,0.266299948990345,0.5709819797053933,0.2383008683956085,0.3461551611201997,100,0.4482758466111777,53.39,0.0968316678286466,1,0.0387326671314586,1,0.0,0,0.1549306685258347,1,0.3873266713145867,1,5.151444728484004,1,0.0,0,0.1549306685258347,1,0.0387326671314586,1,0.058099000697188,1,1.1619800139437602,1,1.220079014640948,1,1.2394453482066776,1,0.5228910062746921,1,51636,3,20492,0.3968549074289255,22372,0.4332636145324967,8772,0.1698814780385777,0.0169068092028817,0.1985436517158571,0.0741730575567433,1,0,0,0,0,1,1,0,0,0,0,0,0,Biotechnology,240,264,320,824,BB
ADMP,0.0453491264784877,0.3525317394936627,0.6021191265434027,0.1236348845689676,0.3417553668126806,55.0,0.0454545433884298,43.67,0.1745664105378091,0.1321943844482302,0.6932392071187496,0.2355634579364223,0.2539309472367451,100,0.9230768520710114,62.52,0.0942069158609956,0.2291591273527592,0.6766339636407792,0.1667661331157835,0.3367614423589835,100,0.2608695538752368,53.4,0.0,0,0.6442993718081125,1,0.0,0,0.056849944571304,1,0.3979496119991282,1,4.367970741228527,1,0.0,0,0.018949981523768,1,0.2463497598089842,1,0.1231748799044921,1,1.326498706663761,1,1.080148946854777,1,1.9992230507575253,1,1.0706739560928928,1,105541,3,17743,0.1681147610881079,36503,0.3458655877810519,51295,0.4860196511308401,0.0247581508608029,0.1625813664831676,0.1100520176992827,1,0,0,0,0,1,3,0,0,0,0,0,0,Pharmaceuticals,285,204,215,704,B
ADN,0.3775792937353253,0.0804925601230934,0.541928144581616,0.3298150493176311,0.2166416122294791,100.0,4.749999406250074,72.98,0.2322350710842617,0.1873757450758845,0.5803891927051016,0.3094823613948507,0.314877052409762,79,1.3076922071005996,60.95,0.1403664088674954,0.2613512090008174,0.5982823881187609,0.2159821857158076,0.3140403861576505,35,0.2222221975308669,52.92,1.4276053798181685,1,0.5259598767751146,1,0.0751371252535878,1,0.0,0,0.9767826282966412,1,2.1789766323540465,1,0.0,0,0.0375685626267939,1,0.8265083777894657,1,1.0143511909234353,1,0.375685626267939,1,0.9016455030430536,1,0.4883913141483206,1,0.0375685626267939,1,26618,3,6798,0.2553910887369449,10271,0.3858667067398001,9549,0.3587422045232549,0.1250657449845968,0.1089488316177023,0.060335111578631,1,0,0,0,0,1,3,0,0,0,0,0,0,Electrical Equipment,250,203,220,673,B
ADP,0.0231005772948265,0.5764450430870056,0.4004543721675873,0.0,0.0,1.0,0.0,28.34,0.2597925074584782,0.0313557748310267,0.7088517200201749,0.2718911507923017,0.1078117328749893,100,9.9999950000025,72.05,0.2887024936276707,0.1305481755603732,0.5807493294097399,0.3007019090486191,0.2777772469501446,89,1.8333331805555684,66.62,0.0,0,0.0,0,0.0,0,0.0,0,1.3243153762474578,1,8.6553469233316,1,0.0,0,0.0945939554462469,1,0.0945939554462469,1,0.3310788440618644,1,2.7432247079411627,1,1.3243153762474578,1,1.135127465354964,1,0.283781866338741,1,21143,3,8335,0.3942203093222343,5021,0.237478125147803,7787,0.3683015655299626,0.0049188856832048,0.276923804568888,0.2024783616326916,0,0,0,0,0,0,0,0,0,0,0,0,0,Technology,500,300,200,1000,BBB
ADSK,0.4615192372351885,0.0484362351397673,0.4900445277492205,0.2899068658371144,0.1528263402871346,30.0,6.99999650000175,78.0,0.2760997980553656,0.196390930917114,0.5275092650763691,0.2867486760189596,0.3148004335915461,100,1.1428570884353766,61.9,0.1796325416403955,0.2871037411220771,0.5332637157490743,0.2510699218497417,0.3365172480001591,56,0.5294117335640156,52.63,0.4816955684007707,1,0.1204238921001926,1,0.1505298651252408,1,0.0301059730250481,1,0.6322254335260116,1,3.492292870905588,1,0.0,0,0.1505298651252408,1,0.0301059730250481,1,0.3913776493256262,1,0.6021194605009633,1,0.722543352601156,1,1.2945568400770713,1,0.2408477842003853,1,33216,3,6683,0.2011982177263969,13971,0.420610549132948,12562,0.3781912331406551,0.0334778420038535,0.1368316473988439,0.0895953757225433,1,1,1,0,0,1,1,0,0,0,0,0,0,Technology,555,304,310,1169,BBB
ADTN,0.0803886507882883,0.2705074749690921,0.6491038701251933,0.0936271495127866,0.3607976847378742,19.0,0.0,50.23,0.2235014774138108,0.3205454686330631,0.4559530548751354,0.2898730245767235,0.4085047458932036,100,0.6562499794921882,51.99,0.1506710737697122,0.1479805839549312,0.7013483410701156,0.2346381839045229,0.2689839045057611,68,0.99999990000001,60.65,0.0,0,0.0,0,0.0630298446314329,1,0.0630298446314329,1,0.7563581355771958,1,3.6872459109388296,1,0.0,0,0.0630298446314329,1,0.3466641454728814,1,0.1260596892628659,1,0.5672686016828968,1,0.7248432132614793,1,0.9454476694714948,1,0.0945447669471494,1,31731,3,7063,0.2225898963159056,14008,0.4414610317985566,10660,0.3359490718855378,0.018782893700167,0.1310705619110649,0.0753521792568781,1,0,0,0,0,1,2,0,0,0,0,0,0,Communications,510,308,300,1118,BBB
